rental_id,customer_id,staff_id,item_id,rental_date,return_date
5736,94,4,13683,2022-11-21,2022-11-25
5737,962,4,13864,2022-11-21,2022-11-24
5738,644,8,7039,2022-11-21,2022-11-26
5739,413,10,4291,2022-11-21,2022-11-23
5740,513,10,6129,2022-11-21,2022-11-24
5741,218,14,1630,2022-11-21,2022-11-23
5742,972,12,5564,2022-11-21,2022-11-23
5743,395,14,9661,2022-11-21,2022-11-22
5744,516,3,10405,2022-11-21,2022-11-23
5745,450,16,3208,2022-11-21,2022-11-22
5746,268,6,5005,2022-11-21,2022-11-22
5747,1246,5,4918,2022-11-21,2022-11-24
5748,35,16,1282,2022-11-21,2022-11-26
5749,185,10,2566,2022-11-21,2022-11-25
5750,648,10,7208,2022-11-21,2022-11-22
5751,685,9,14250,2022-11-21,2022-11-24
5752,305,1,848,2022-11-21,2022-11-25
5753,854,3,12815,2022-11-21,2022-11-24
5754,293,6,7053,2022-11-21,2022-11-24
5755,681,11,13278,2022-11-21,2022-11-24
5756,396,11,5125,2022-11-21,2022-11-23
5757,691,17,1005,2022-11-21,2022-11-23
5758,835,9,3988,2022-11-21,2022-11-25
5759,73,14,3937,2022-11-21,2022-11-23
5760,605,12,12797,2022-11-21,2022-11-24
5761,1181,15,15741,2022-11-21,2022-11-23
5762,395,17,2024,2022-11-21,2022-11-26
5763,3,12,2902,2022-11-22,2022-11-23
5764,251,11,7082,2022-11-22,2022-11-25
5765,692,14,7258,2022-11-22,2022-11-25
5766,923,14,5419,2022-11-22,2022-11-23
5767,350,16,7713,2022-11-22,2022-11-25
5768,1283,12,11804,2022-11-22,2022-11-25
5769,1286,11,10172,2022-11-22,2022-11-23
5770,2,17,5676,2022-11-22,2022-11-24
5771,629,10,8195,2022-11-22,2022-11-25
5772,636,2,1477,2022-11-22,2022-11-26
5773,720,3,4486,2022-11-22,2022-11-25
5774,299,16,2819,2022-11-22,2022-11-26
5775,239,3,155,2022-11-22,2022-11-24
5776,267,5,13582,2022-11-22,2022-11-27
5777,280,12,52,2022-11-22,2022-11-26
5778,683,16,12029,2022-11-22,2022-11-24
5779,752,10,15568,2022-11-22,2022-11-28
5780,982,8,12040,2022-11-22,2022-11-23
5781,452,2,2849,2022-11-22,2022-11-26
5782,809,7,10880,2022-11-22,2022-11-25
5783,935,2,9675,2022-11-22,2022-11-27
5784,27,16,5207,2022-11-22,2022-11-25
5785,84,10,8783,2022-11-22,2022-11-26
5786,185,12,6448,2022-11-22,2022-11-25
5787,607,11,2072,2022-11-22,2022-11-25
5788,704,6,9970,2022-11-22,2022-11-24
5789,336,15,15401,2022-11-22,2022-11-25
5790,252,7,4795,2022-11-22,2022-11-25
5791,1319,12,11215,2022-11-22,2022-11-25
5792,321,7,4850,2022-11-22,2022-11-26
5793,64,16,13320,2022-11-22,2022-11-27
5794,1306,10,5417,2022-11-22,2022-11-24
5795,278,3,871,2022-11-22,2022-11-26
5796,877,1,3577,2022-11-22,2022-11-27
5797,1273,1,12099,2022-11-22,2022-11-25
5798,571,2,741,2022-11-22,2022-11-25
5799,979,9,9264,2022-11-22,2022-11-25
5800,549,11,5969,2022-11-22,2022-11-25
5801,769,2,5633,2022-11-22,2022-11-26
5802,829,11,9134,2022-11-22,2022-11-25
5803,675,3,14338,2022-11-22,2022-11-23
5804,983,16,7318,2022-11-22,2022-11-25
5805,292,1,5632,2022-11-23,2022-11-24
5806,1319,4,8722,2022-11-23,2022-11-26
5807,241,1,2534,2022-11-23,2022-11-27
5808,1279,7,3115,2022-11-23,2022-11-26
5809,454,12,10302,2022-11-23,2022-11-26
5810,168,13,3039,2022-11-23,2022-11-26
5811,103,16,392,2022-11-23,2022-11-24
5812,325,1,10890,2022-11-23,2022-11-26
5813,1171,17,3464,2022-11-23,2022-11-25
5814,740,2,4886,2022-11-23,2022-11-26
5815,340,16,14393,2022-11-23,2022-11-27
5816,1005,8,4292,2022-11-23,2022-11-24
5817,1149,4,6127,2022-11-23,2022-11-26
5818,439,4,8992,2022-11-23,2022-11-25
5819,835,2,15873,2022-11-23,2022-11-25
5820,1070,15,5041,2022-11-23,2022-11-25
5821,9,7,4066,2022-11-23,2022-11-25
5822,292,14,12711,2022-11-23,2022-11-25
5823,500,11,2203,2022-11-23,2022-11-24
5824,885,2,96,2022-11-23,2022-11-26
5825,163,11,5566,2022-11-23,2022-11-24
5826,244,12,5661,2022-11-23,2022-11-25
5827,1324,11,758,2022-11-23,2022-11-25
5828,1329,7,5812,2022-11-23,2022-11-25
5829,772,3,10398,2022-11-24,2022-11-28
5830,1099,3,8164,2022-11-24,2022-11-26
5831,884,4,13934,2022-11-24,2022-11-30
5832,1006,16,13423,2022-11-24,2022-11-26
5833,275,14,14804,2022-11-24,2022-11-30
5834,526,14,174,2022-11-24,2022-11-27
5835,1010,3,9788,2022-11-24,2022-11-26
5836,539,7,870,2022-11-24,2022-11-26
5837,19,10,3401,2022-11-24,2022-11-25
5838,243,12,15717,2022-11-24,2022-11-27
5839,1161,11,2624,2022-11-24,2022-11-27
5840,1200,2,1152,2022-11-24,2022-11-26
5841,375,13,10933,2022-11-24,2022-11-27
5842,694,6,6991,2022-11-24,2022-11-27
5843,835,6,14658,2022-11-24,2022-11-28
5844,317,14,2072,2022-11-24,2022-11-25
5845,460,7,2553,2022-11-24,2022-11-28
5846,76,14,14326,2022-11-24,2022-11-28
5847,114,14,10616,2022-11-24,2022-11-27
5848,887,14,12392,2022-11-24,2022-11-25
5849,1044,12,14136,2022-11-24,2022-11-26
5850,1307,16,9137,2022-11-24,2022-11-27
5851,24,3,10947,2022-11-24,2022-11-27
5852,178,11,3092,2022-11-24,2022-11-30
5853,189,12,3281,2022-11-24,2022-11-26
5854,576,12,8268,2022-11-24,2022-11-27
5855,18,3,12800,2022-11-24,2022-11-26
5856,1037,12,3946,2022-11-24,2022-11-25
5857,1037,6,11055,2022-11-24,2022-11-27
5858,158,3,9514,2022-11-24,2022-11-27
5859,791,4,12067,2022-11-24,2022-11-29
5860,1012,2,15124,2022-11-24,2022-11-27
5861,375,2,9003,2022-11-24,2022-11-26
5862,208,7,3863,2022-11-24,2022-11-27
5863,709,9,13041,2022-11-25,2022-11-27
5864,936,13,1883,2022-11-25,2022-11-28
5865,470,9,12131,2022-11-25,2022-11-28
5866,763,10,5298,2022-11-25,2022-11-26
5867,1250,15,1699,2022-11-25,2022-11-28
5868,715,7,2773,2022-11-25,2022-11-27
5869,1276,11,6874,2022-11-25,2022-11-27
5870,1253,11,8107,2022-11-25,2022-11-28
5871,648,2,9775,2022-11-25,2022-11-26
5872,980,9,11551,2022-11-25,2022-11-28
5873,1195,3,3263,2022-11-25,2022-11-27
5874,282,7,1548,2022-11-25,2022-11-28
5875,46,12,465,2022-11-25,2022-11-26
5876,778,11,15446,2022-11-25,2022-11-29
5877,1210,11,6750,2022-11-25,2022-12-01
5878,512,15,6057,2022-11-25,2022-11-29
5879,85,7,9947,2022-11-25,2022-11-30
5880,709,12,1665,2022-11-25,2022-11-30
5881,1112,7,13180,2022-11-25,2022-11-28
5882,290,14,5667,2022-11-25,2022-11-27
5883,416,12,13636,2022-11-25,2022-11-27
5884,307,10,14335,2022-11-25,2022-11-26
5885,1061,7,5266,2022-11-28,2022-11-30
5886,1034,3,1960,2022-11-28,2022-11-29
5887,197,8,12850,2022-11-28,2022-11-30
5888,596,15,3698,2022-11-28,2022-11-29
5889,486,1,6558,2022-11-28,2022-11-30
5890,466,7,12526,2022-11-28,2022-12-01
5891,501,6,7117,2022-11-28,2022-11-30
5892,132,6,2218,2022-11-28,2022-12-03
5893,982,4,8897,2022-11-28,2022-11-30
5894,351,1,8953,2022-11-28,2022-11-29
5895,753,17,10519,2022-11-28,2022-11-29
5896,9,12,4303,2022-11-28,2022-12-02
5897,295,14,14164,2022-11-28,2022-11-30
5898,1075,7,15562,2022-11-28,2022-12-01
5899,790,16,8491,2022-11-28,2022-12-01
5900,478,16,8510,2022-11-28,2022-12-01
5901,777,2,15831,2022-11-28,2022-11-29
5902,904,7,12837,2022-11-28,2022-11-29
5903,583,8,4533,2022-11-28,2022-12-02
5904,375,5,1947,2022-11-28,2022-11-30
5905,1000,2,12842,2022-11-28,2022-11-30
5906,164,13,4138,2022-11-28,2022-11-29
5907,273,17,5508,2022-11-28,2022-12-02
5908,1135,8,2718,2022-11-28,2022-11-29
5909,598,17,12914,2022-11-28,2022-12-01
5910,18,14,5953,2022-11-28,2022-12-01
5911,43,17,15513,2022-11-28,2022-11-29
5912,687,13,7666,2022-11-28,2022-12-01
5913,1092,14,13282,2022-11-28,2022-11-30
5914,469,12,14270,2022-11-28,2022-12-01
5915,224,9,11628,2022-11-28,2022-12-01
5916,806,15,12670,2022-11-28,2022-12-01
5917,345,8,4533,2022-11-28,2022-12-01
5918,734,13,8737,2022-11-28,2022-12-01
5919,309,8,10189,2022-11-29,2022-12-01
5920,405,16,10056,2022-11-29,2022-12-02
5921,136,15,11210,2022-11-29,2022-12-04
5922,666,10,6820,2022-11-29,2022-12-05
5923,499,2,9826,2022-11-29,2022-12-01
5924,796,15,10748,2022-11-29,2022-12-01
5925,450,2,8903,2022-11-29,2022-12-02
5926,321,1,10418,2022-11-29,2022-12-04
5927,877,4,2976,2022-11-29,2022-11-30
5928,118,12,5184,2022-11-29,2022-11-30
5929,36,1,5135,2022-11-29,2022-12-02
5930,553,15,8316,2022-11-29,2022-12-01
5931,334,12,3043,2022-11-29,2022-12-04
5932,1323,11,12621,2022-11-29,2022-12-01
5933,1045,15,14965,2022-11-29,2022-11-30
5934,599,9,5479,2022-11-29,2022-11-30
5935,1091,5,14790,2022-11-29,2022-12-04
5936,514,5,2260,2022-11-29,2022-12-02
5937,1243,1,5409,2022-11-29,2022-12-02
5938,365,15,8380,2022-11-29,2022-12-03
5939,904,3,2142,2022-11-29,2022-12-02
5940,266,1,13043,2022-11-29,2022-12-02
5941,1327,8,8047,2022-11-29,2022-11-30
5942,154,6,6108,2022-11-29,2022-12-01
5943,419,9,11784,2022-11-29,2022-12-01
5944,353,6,10163,2022-11-29,2022-12-01
5945,681,5,7141,2022-11-30,2022-12-03
5946,325,3,2622,2022-11-30,2022-12-06
5947,231,1,15905,2022-11-30,2022-12-02
5948,919,11,13748,2022-11-30,2022-12-02
5949,950,8,7870,2022-11-30,2022-12-03
5950,859,16,305,2022-11-30,2022-12-02
5951,1319,11,1820,2022-11-30,2022-12-03
5952,1275,8,6155,2022-11-30,2022-12-03
5953,32,16,11386,2022-11-30,2022-12-02
5954,258,5,8939,2022-11-30,2022-12-02
5955,698,12,2656,2022-11-30,2022-12-01
5956,288,16,13504,2022-11-30,2022-12-01
5957,521,14,6969,2022-11-30,2022-12-02
5958,1085,14,6107,2022-11-30,2022-12-02
5959,718,17,6323,2022-11-30,2022-12-02
5960,509,5,5896,2022-11-30,2022-12-02
5961,250,11,6021,2022-11-30,2022-12-04
5962,268,5,12168,2022-11-30,2022-12-02
5963,836,15,7573,2022-11-30,2022-12-05
5964,630,16,12904,2022-11-30,2022-12-02
5965,1005,1,15099,2022-11-30,2022-12-03
5966,566,3,6817,2022-11-30,2022-12-05
5967,4,13,5807,2022-11-30,2022-12-05
5968,891,2,12816,2022-11-30,2022-12-03
5969,1206,4,12152,2022-11-30,2022-12-02
5970,14,8,1086,2022-11-30,2022-12-05
5971,1020,5,13739,2022-11-30,2022-12-03
5972,1273,2,11831,2022-12-01,2022-12-02
5973,180,1,5519,2022-12-01,2022-12-03
5974,1088,4,3312,2022-12-01,2022-12-06
5975,34,17,13062,2022-12-01,2022-12-04
5976,1287,15,13103,2022-12-01,2022-12-05
5977,1185,11,15840,2022-12-01,2022-12-02
5978,219,3,1301,2022-12-01,2022-12-06
5979,1196,14,3836,2022-12-01,2022-12-06
5980,1201,13,4098,2022-12-01,2022-12-06
5981,532,6,3307,2022-12-01,2022-12-05
5982,682,17,12464,2022-12-01,2022-12-04
5983,84,12,4293,2022-12-01,2022-12-02
5984,541,6,7734,2022-12-01,2022-12-03
5985,452,10,9000,2022-12-01,2022-12-02
5986,1078,17,7906,2022-12-01,2022-12-03
5987,4,3,13153,2022-12-01,2022-12-05
5988,828,11,7769,2022-12-01,2022-12-05
5989,931,7,9054,2022-12-01,2022-12-02
5990,237,17,12522,2022-12-01,2022-12-04
5991,826,6,1066,2022-12-01,2022-12-02
5992,681,15,1761,2022-12-01,2022-12-05
5993,186,15,11740,2022-12-01,2022-12-07
5994,1284,14,11440,2022-12-01,2022-12-05
5995,866,15,2485,2022-12-01,2022-12-05
5996,259,15,11218,2022-12-01,2022-12-02
5997,585,2,778,2022-12-01,2022-12-03
5998,394,10,942,2022-12-01,2022-12-03
5999,1258,3,13313,2022-12-01,2022-12-04
6000,450,6,12255,2022-12-02,2022-12-04
6001,1229,9,495,2022-12-02,2022-12-07
6002,926,1,15561,2022-12-02,2022-12-07
6003,1279,6,9939,2022-12-02,2022-12-04
6004,136,4,3992,2022-12-02,2022-12-03
6005,739,11,129,2022-12-02,2022-12-03
6006,729,15,3679,2022-12-02,2022-12-08
6007,728,15,6010,2022-12-02,2022-12-04
6008,456,1,4910,2022-12-02,2022-12-03
6009,645,11,14542,2022-12-02,2022-12-05
6010,764,14,5005,2022-12-02,2022-12-05
6011,661,15,9815,2022-12-02,2022-12-06
6012,484,8,5680,2022-12-02,2022-12-04
6013,541,6,5597,2022-12-02,2022-12-07
6014,165,14,14043,2022-12-02,2022-12-05
6015,815,11,6218,2022-12-02,2022-12-05
6016,419,4,8954,2022-12-02,2022-12-04
6017,245,11,10538,2022-12-02,2022-12-05
6018,998,15,11326,2022-12-02,2022-12-04
6019,1192,4,9875,2022-12-02,2022-12-05
6020,440,9,1385,2022-12-02,2022-12-05
6021,418,7,14810,2022-12-02,2022-12-04
6022,330,10,3318,2022-12-02,2022-12-04
6023,383,5,6012,2022-12-02,2022-12-03
6024,1047,2,3315,2022-12-02,2022-12-05
6025,1315,12,14384,2022-12-02,2022-12-05
6026,946,13,9123,2022-12-02,2022-12-04
6027,374,11,11351,2022-12-02,2022-12-03
6028,328,7,15236,2022-12-05,2022-12-06
6029,991,14,10452,2022-12-05,2022-12-06
6030,100,4,12231,2022-12-05,2022-12-07
6031,303,11,6894,2022-12-05,2022-12-07
6032,557,8,6783,2022-12-05,2022-12-10
6033,692,10,1923,2022-12-05,2022-12-07
6034,670,6,2604,2022-12-05,2022-12-06
6035,717,5,4402,2022-12-05,2022-12-08
6036,674,4,12607,2022-12-05,2022-12-06
6037,724,9,8408,2022-12-05,2022-12-06
6038,763,4,13105,2022-12-05,2022-12-07
6039,1310,15,9839,2022-12-05,2022-12-07
6040,813,2,12960,2022-12-05,2022-12-07
6041,1099,11,12279,2022-12-05,2022-12-08
6042,463,10,6457,2022-12-05,2022-12-06
6043,188,14,8996,2022-12-05,2022-12-09
6044,659,12,1207,2022-12-05,2022-12-09
6045,555,6,1424,2022-12-05,2022-12-06
6046,224,14,2698,2022-12-05,2022-12-08
6047,1098,8,12292,2022-12-05,2022-12-07
6048,946,12,7748,2022-12-05,2022-12-10
6049,884,13,5370,2022-12-05,2022-12-07
6050,1180,13,15881,2022-12-05,2022-12-07
6051,445,9,3088,2022-12-05,2022-12-07
6052,553,6,14899,2022-12-05,2022-12-07
6053,459,8,5653,2022-12-05,2022-12-06
6054,1246,10,13573,2022-12-05,2022-12-09
6055,428,1,1624,2022-12-05,2022-12-07
6056,1256,13,604,2022-12-05,2022-12-08
6057,134,6,6057,2022-12-05,2022-12-08
6058,577,7,7313,2022-12-05,2022-12-07
6059,1071,12,11497,2022-12-06,2022-12-09
6060,358,15,13585,2022-12-06,2022-12-08
6061,199,13,1198,2022-12-06,2022-12-11
6062,356,11,3766,2022-12-06,2022-12-08
6063,1042,6,1267,2022-12-06,2022-12-08
6064,367,10,5930,2022-12-06,2022-12-08
6065,126,6,11734,2022-12-06,2022-12-11
6066,695,16,11076,2022-12-06,2022-12-08
6067,1173,17,4959,2022-12-06,2022-12-09
6068,1324,10,7170,2022-12-06,2022-12-13
6069,820,13,4221,2022-12-06,2022-12-11
6070,1240,1,3587,2022-12-06,2022-12-08
6071,198,1,14317,2022-12-06,2022-12-08
6072,830,12,2099,2022-12-06,2022-12-08
6073,828,13,4789,2022-12-06,2022-12-09
6074,518,9,7910,2022-12-06,2022-12-07
6075,1321,15,1268,2022-12-06,2022-12-08
6076,976,4,7900,2022-12-06,2022-12-08
6077,143,9,1808,2022-12-06,2022-12-08
6078,493,6,4876,2022-12-06,2022-12-11
6079,909,5,9447,2022-12-06,2022-12-08
6080,291,14,6604,2022-12-06,2022-12-08
6081,227,8,2522,2022-12-06,2022-12-10
6082,627,3,12607,2022-12-06,2022-12-07
6083,870,5,1923,2022-12-06,2022-12-10
6084,451,6,12074,2022-12-06,2022-12-11
6085,100,15,15446,2022-12-06,2022-12-10
6086,864,16,15049,2022-12-06,2022-12-09
6087,572,15,2885,2022-12-06,2022-12-13
6088,685,6,2700,2022-12-06,2022-12-10
6089,1150,16,7096,2022-12-06,2022-12-12
6090,787,1,3774,2022-12-06,2022-12-09
6091,215,7,9993,2022-12-06,2022-12-11
6092,196,15,3592,2022-12-06,2022-12-09
6093,933,16,2510,2022-12-06,2022-12-09
6094,1022,15,14066,2022-12-06,2022-12-08
6095,1246,10,101,2022-12-06,2022-12-07
6096,1304,8,5912,2022-12-06,2022-12-09
6097,1156,11,15840,2022-12-06,2022-12-09
6098,650,4,15522,2022-12-06,2022-12-08
6099,204,4,3902,2022-12-06,2022-12-10
6100,854,14,2891,2022-12-07,2022-12-08
6101,1,3,11635,2022-12-07,2022-12-10
6102,277,15,12519,2022-12-07,2022-12-08
6103,1196,12,10545,2022-12-07,2022-12-11
6104,246,11,601,2022-12-07,2022-12-14
6105,167,14,10310,2022-12-07,2022-12-08
6106,496,4,1620,2022-12-07,2022-12-09
6107,1316,5,7465,2022-12-07,2022-12-11
6108,54,3,5226,2022-12-07,2022-12-08
6109,630,11,12516,2022-12-07,2022-12-12
6110,143,8,9111,2022-12-07,2022-12-09
6111,989,9,2659,2022-12-07,2022-12-10
6112,1220,11,5730,2022-12-07,2022-12-11
6113,421,3,5480,2022-12-07,2022-12-11
6114,996,3,6049,2022-12-07,2022-12-10
6115,1003,14,9281,2022-12-07,2022-12-09
6116,481,6,14646,2022-12-07,2022-12-08
6117,255,9,11508,2022-12-07,2022-12-09
6118,869,12,10470,2022-12-07,2022-12-11
6119,626,1,2915,2022-12-07,2022-12-11
6120,1121,14,256,2022-12-07,2022-12-10
6121,1164,8,1932,2022-12-07,2022-12-11
6122,616,2,14006,2022-12-07,2022-12-09
6123,46,12,4843,2022-12-07,2022-12-13
6124,1231,2,1641,2022-12-07,2022-12-10
6125,1108,3,13187,2022-12-07,2022-12-10
6126,374,12,8184,2022-12-07,2022-12-12
6127,839,3,10367,2022-12-07,2022-12-12
6128,1277,1,13863,2022-12-07,2022-12-09
6129,134,1,2243,2022-12-07,2022-12-10
6130,1264,8,11316,2022-12-07,2022-12-10
6131,894,3,7533,2022-12-07,2022-12-09
6132,154,8,11869,2022-12-07,2022-12-10
6133,667,8,8581,2022-12-07,2022-12-11
6134,670,1,10995,2022-12-07,2022-12-08
6135,588,12,15743,2022-12-07,2022-12-09
6136,942,6,1747,2022-12-07,2022-12-09
6137,32,9,1957,2022-12-07,2022-12-10
6138,150,4,5398,2022-12-07,2022-12-10
6139,841,5,5672,2022-12-07,2022-12-11
6140,542,12,1671,2022-12-08,2022-12-12
6141,347,9,455,2022-12-08,2022-12-13
6142,934,13,10658,2022-12-08,2022-12-11
6143,673,16,4152,2022-12-08,2022-12-10
6144,810,13,13904,2022-12-08,2022-12-10
6145,828,17,1845,2022-12-08,2022-12-11
6146,1247,16,14419,2022-12-08,2022-12-10
6147,1124,15,6380,2022-12-08,2022-12-11
6148,253,15,9701,2022-12-08,2022-12-13
6149,1181,9,7170,2022-12-08,2022-12-11
6150,1132,16,5455,2022-12-08,2022-12-10
6151,1132,1,6305,2022-12-08,2022-12-11
6152,88,3,14308,2022-12-08,2022-12-13
6153,304,2,8117,2022-12-08,2022-12-10
6154,286,14,7710,2022-12-08,2022-12-09
6155,841,12,9888,2022-12-08,2022-12-09
6156,736,4,3777,2022-12-08,2022-12-09
6157,1096,4,9632,2022-12-08,2022-12-11
6158,587,3,4020,2022-12-08,2022-12-11
6159,1103,12,15008,2022-12-08,2022-12-10
6160,397,13,15827,2022-12-08,2022-12-11
6161,848,4,3422,2022-12-08,2022-12-09
6162,1194,14,7499,2022-12-08,2022-12-13
6163,1304,14,10617,2022-12-08,2022-12-12
6164,1276,14,8946,2022-12-08,2022-12-13
6165,471,14,12818,2022-12-08,2022-12-12
6166,655,13,1380,2022-12-08,2022-12-11
6167,899,13,5648,2022-12-08,2022-12-13
6168,88,8,3522,2022-12-08,2022-12-11
6169,390,17,4115,2022-12-08,2022-12-13
6170,936,8,3830,2022-12-08,2022-12-10
6171,477,6,13290,2022-12-08,2022-12-10
6172,133,11,1623,2022-12-08,2022-12-09
6173,18,14,11673,2022-12-09,2022-12-13
6174,1266,17,10414,2022-12-09,2022-12-14
6175,252,17,2154,2022-12-09,2022-12-12
6176,1062,16,7222,2022-12-09,2022-12-11
6177,1090,11,2103,2022-12-09,2022-12-10
6178,99,5,15454,2022-12-09,2022-12-10
6179,91,17,7009,2022-12-09,2022-12-12
6180,388,12,3294,2022-12-09,2022-12-12
6181,543,10,3600,2022-12-09,2022-12-12
6182,1154,8,13464,2022-12-09,2022-12-12
6183,322,16,9265,2022-12-09,2022-12-12
6184,62,2,2191,2022-12-09,2022-12-14
6185,1299,7,6528,2022-12-09,2022-12-11
6186,561,1,1876,2022-12-09,2022-12-11
6187,293,10,5961,2022-12-09,2022-12-14
6188,49,11,15831,2022-12-09,2022-12-11
6189,155,6,7346,2022-12-09,2022-12-11
6190,331,11,7729,2022-12-09,2022-12-12
6191,299,17,420,2022-12-09,2022-12-12
6192,712,7,6174,2022-12-09,2022-12-15
6193,47,4,6994,2022-12-09,2022-12-12
6194,190,12,1768,2022-12-09,2022-12-10
6195,371,16,12716,2022-12-09,2022-12-11
6196,491,13,13729,2022-12-09,2022-12-10
6197,205,1,12077,2022-12-09,2022-12-11
6198,10,10,4285,2022-12-09,2022-12-12
6199,36,11,5871,2022-12-09,2022-12-11
6200,604,13,5653,2022-12-09,2022-12-14
6201,1053,2,8776,2022-12-09,2022-12-13
6202,1090,12,7216,2022-12-09,2022-12-13
6203,508,3,130,2022-12-12,2022-12-14
6204,661,9,5467,2022-12-12,2022-12-13
6205,1200,3,4510,2022-12-12,2022-12-14
6206,1019,16,11129,2022-12-12,2022-12-15
6207,687,8,15030,2022-12-12,2022-12-14
6208,996,12,11095,2022-12-12,2022-12-14
6209,719,14,13053,2022-12-12,2022-12-14
6210,880,13,13079,2022-12-12,2022-12-16
6211,677,10,13556,2022-12-12,2022-12-13
6212,679,17,9667,2022-12-12,2022-12-13
6213,52,3,8229,2022-12-12,2022-12-17
6214,334,16,10172,2022-12-12,2022-12-17
6215,1243,3,3305,2022-12-12,2022-12-17
6216,1257,7,9903,2022-12-12,2022-12-13
6217,232,10,7935,2022-12-12,2022-12-18
6218,452,4,3879,2022-12-12,2022-12-15
6219,284,5,9367,2022-12-12,2022-12-15
6220,62,12,14181,2022-12-12,2022-12-15
6221,924,2,13171,2022-12-12,2022-12-14
6222,577,11,10496,2022-12-12,2022-12-16
6223,876,12,5566,2022-12-12,2022-12-17
6224,1222,7,11324,2022-12-12,2022-12-14
6225,203,9,6448,2022-12-12,2022-12-15
6226,874,9,12933,2022-12-12,2022-12-14
6227,992,4,606,2022-12-12,2022-12-17
6228,664,14,12777,2022-12-12,2022-12-15
6229,1235,16,13300,2022-12-12,2022-12-13
6230,527,15,6526,2022-12-12,2022-12-17
6231,1021,10,5627,2022-12-12,2022-12-16
6232,598,8,8107,2022-12-12,2022-12-13
6233,818,4,13277,2022-12-12,2022-12-13
6234,390,7,4372,2022-12-12,2022-12-18
6235,1235,9,826,2022-12-12,2022-12-13
6236,1143,8,12808,2022-12-12,2022-12-15
6237,368,6,11550,2022-12-12,2022-12-14
6238,97,14,729,2022-12-12,2022-12-14
6239,808,13,5443,2022-12-12,2022-12-15
6240,1094,14,11265,2022-12-12,2022-12-14
6241,977,2,13308,2022-12-13,2022-12-17
6242,865,4,8503,2022-12-13,2022-12-17
6243,468,5,751,2022-12-13,2022-12-14
6244,460,10,5066,2022-12-13,2022-12-15
6245,1108,9,14532,2022-12-13,2022-12-14
6246,1297,9,13012,2022-12-13,2022-12-16
6247,405,5,1458,2022-12-13,2022-12-15
6248,862,4,10161,2022-12-13,2022-12-16
6249,1240,8,15036,2022-12-13,2022-12-15
6250,605,2,15278,2022-12-13,2022-12-16
6251,1119,13,11593,2022-12-13,2022-12-15
6252,754,12,13430,2022-12-13,2022-12-14
6253,127,15,6448,2022-12-13,2022-12-15
6254,128,12,7432,2022-12-13,2022-12-14
6255,172,12,2156,2022-12-13,2022-12-17
6256,623,16,13244,2022-12-13,2022-12-15
6257,133,9,10647,2022-12-13,2022-12-16
6258,477,4,13277,2022-12-13,2022-12-15
6259,1311,6,10413,2022-12-13,2022-12-15
6260,731,14,11974,2022-12-13,2022-12-14
6261,906,7,1384,2022-12-13,2022-12-16
6262,1225,14,10471,2022-12-13,2022-12-20
6263,64,11,215,2022-12-13,2022-12-16
6264,624,2,8408,2022-12-13,2022-12-15
6265,608,17,5418,2022-12-13,2022-12-16
6266,1142,4,498,2022-12-13,2022-12-18
6267,346,7,13305,2022-12-13,2022-12-15
6268,1153,10,14831,2022-12-13,2022-12-14
6269,416,1,11876,2022-12-13,2022-12-14
6270,1259,8,8826,2022-12-13,2022-12-17
6271,146,15,7651,2022-12-13,2022-12-16
6272,949,15,10917,2022-12-13,2022-12-15
6273,1319,15,871,2022-12-13,2022-12-14
6274,503,2,11848,2022-12-13,2022-12-17
6275,931,16,8920,2022-12-14,2022-12-15
6276,746,11,13504,2022-12-14,2022-12-16
6277,875,11,12954,2022-12-14,2022-12-15
6278,903,3,11029,2022-12-14,2022-12-18
6279,399,15,7308,2022-12-14,2022-12-15
6280,778,15,155,2022-12-14,2022-12-18
6281,336,9,7937,2022-12-14,2022-12-17
6282,909,5,5617,2022-12-14,2022-12-17
6283,835,17,12715,2022-12-14,2022-12-16
6284,1262,8,14532,2022-12-14,2022-12-18
6285,1255,8,3863,2022-12-14,2022-12-17
6286,848,10,9929,2022-12-14,2022-12-17
6287,907,2,12411,2022-12-14,2022-12-16
6288,1199,12,920,2022-12-14,2022-12-15
6289,1053,8,5533,2022-12-14,2022-12-17
6290,666,10,3025,2022-12-14,2022-12-16
6291,423,13,2772,2022-12-14,2022-12-17
6292,948,16,2441,2022-12-14,2022-12-19
6293,496,2,9722,2022-12-14,2022-12-17
6294,527,1,15238,2022-12-14,2022-12-16
6295,1105,9,5553,2022-12-14,2022-12-18
6296,943,6,5386,2022-12-14,2022-12-17
6297,261,4,7097,2022-12-14,2022-12-16
6298,1315,1,6496,2022-12-14,2022-12-17
6299,283,5,9349,2022-12-14,2022-12-17
6300,318,15,12117,2022-12-14,2022-12-16
6301,560,13,5081,2022-12-14,2022-12-18
6302,1293,8,441,2022-12-14,2022-12-15
6303,262,11,5949,2022-12-14,2022-12-19
6304,246,9,7936,2022-12-14,2022-12-21
6305,436,9,2663,2022-12-14,2022-12-18
6306,853,6,9589,2022-12-15,2022-12-17
6307,394,11,218,2022-12-15,2022-12-18
6308,906,12,9372,2022-12-15,2022-12-17
6309,586,5,3881,2022-12-15,2022-12-17
6310,394,12,13325,2022-12-15,2022-12-16
6311,1048,7,4175,2022-12-15,2022-12-18
6312,657,7,800,2022-12-15,2022-12-19
6313,53,2,5351,2022-12-15,2022-12-20
