sale_id,customer_id,staff_id,game_id,amount,date
69623,,9,32484,112.0,2022-12-15
69624,,16,174660,111.96,2022-12-15
69625,,7,131260,52.9,2022-12-15
69626,,1,42560,292.6,2022-12-15
69627,,7,154634,44.4,2022-12-15
69628,688,8,5410,1315.8,2022-12-15
69629,,14,112686,46.4,2022-12-15
69630,,8,35293,114.96,2022-12-15
69631,,12,36522,311.8,2022-12-15
69632,,10,4200,94.8,2022-12-15
69633,102,1,179572,472.76,2022-12-15
69634,,5,201808,350.27,2022-12-15
69635,,17,36480,1458.44,2022-12-15
69636,,7,92363,182.6,2022-12-15
69637,,6,173156,235.0,2022-12-15
69638,,2,115293,538.8,2022-12-15
69639,,5,10679,222.0,2022-12-15
69640,,7,24508,222.78,2022-12-15
69641,,5,68448,156.36,2022-12-15
69642,,16,102104,144.97,2022-12-15
69643,,6,204431,81.92,2022-12-15
69644,,10,181176,178.38,2022-12-15
69645,,9,220792,777.0,2022-12-15
69646,501,2,30241,123.73,2022-12-15
69647,,6,38657,75.48,2022-12-15
69648,,1,104020,131.32,2022-12-15
69649,,17,736,44.4,2022-12-15
69650,,12,36367,1465.2,2022-12-15
69651,,17,8051,76.48,2022-12-15
69652,,12,13230,54.28,2022-12-15
69653,,9,568,50.92,2022-12-15
69654,,3,1720,733.6,2022-12-15
69655,,15,719,87.48,2022-12-15
69656,,11,8059,41.96,2022-12-15
69657,,7,28805,68.6,2022-12-15
69658,,14,19348,204.8,2022-12-15
69659,,6,108783,95.8,2022-12-15
69660,1204,15,41033,312.8,2022-12-15
69661,,16,70919,226.07,2022-12-15
69662,,10,194690,251.02,2022-12-15
69663,,1,4553,115.0,2022-12-15
69664,,1,207753,69.6,2022-12-15
69665,,1,177354,50.52,2022-12-15
69666,,11,4200,91.8,2022-12-15
69667,,6,161936,270.35,2022-12-15
69668,,8,233676,80.92,2022-12-15
69669,602,13,10642,559.0,2022-12-15
69670,,3,219513,165.48,2022-12-15
69671,,15,1536,187.7,2022-12-15
69672,,11,230342,225.0,2022-12-15
69673,,15,159508,144.08,2022-12-15
69674,,5,20228,115.56,2022-12-15
69675,,4,5455,89.8,2022-12-15
69676,,11,1152,250.2,2022-12-15
69677,,9,137269,142.2,2022-12-15
69678,,15,145203,80.92,2022-12-15
69679,,10,63196,289.6,2022-12-15
69680,,17,47055,112.0,2022-12-15
69681,,17,34635,199.36,2022-12-15
69682,652,17,31759,314.8,2022-12-15
69683,,17,207016,300.66,2022-12-15
69684,,10,119866,104.68,2022-12-15
69685,762,3,98527,339.0,2022-12-15
69686,,10,925,63.12,2022-12-15
69687,,9,21709,41.96,2022-12-15
69688,,13,190639,169.18,2022-12-15
69689,,16,19841,53.28,2022-12-15
69690,,9,233312,306.08,2022-12-15
69691,,9,196340,578.98,2022-12-15
69692,,7,442,305.47,2022-12-15
69693,,5,172994,186.26,2022-12-15
69694,,12,140933,178.56,2022-12-15
69695,,12,207753,68.6,2022-12-15
69696,,17,54998,293.56,2022-12-15
69697,,13,168770,22.2,2022-12-15
69698,,5,3341,156.4,2022-12-15
69699,884,2,167698,317.76,2022-12-15
69700,420,5,141,117.0,2022-12-15
69701,,5,29410,228.0,2022-12-15
69702,,8,192351,79.48,2022-12-15
69703,827,1,36314,867.8,2022-12-15
69704,,8,121288,147.24,2022-12-15
69705,,12,232043,119.73,2022-12-15
69706,,8,203828,104.39,2022-12-15
69707,,15,90190,179.38,2022-12-15
69708,,1,29903,80.88,2022-12-15
69709,,17,27574,45.96,2022-12-15
69710,,13,90474,92.8,2022-12-15
69711,1253,10,232918,298.93,2022-12-15
69712,,11,213370,177.11,2022-12-15
69713,,12,4394,93.8,2022-12-15
69714,252,14,193238,1006.0,2022-12-15
69715,,5,126100,162.57,2022-12-15
69716,,1,104994,116.0,2022-12-15
69717,117,13,171226,57.36,2022-12-15
69718,,14,65825,440.8,2022-12-15
69719,,6,193322,103.37,2022-12-15
69720,,10,23418,215.12,2022-12-15
69721,,14,205498,54.28,2022-12-15
69722,,17,226519,60.9,2022-12-15
69723,,11,132,240.32,2022-12-15
69724,,17,41033,310.8,2022-12-15
69725,,7,213893,412.66,2022-12-15
69726,,8,608,218.8,2022-12-15
69727,,1,9203,134.2,2022-12-15
69728,,14,59946,315.36,2022-12-15
69729,,4,165404,174.72,2022-12-15
69730,,13,61487,245.2,2022-12-15
69731,1015,13,194523,125.39,2022-12-15
69732,,16,3141,208.8,2022-12-15
69733,,4,25409,155.18,2022-12-15
69734,,6,8957,151.96,2022-12-15
69735,,14,34659,422.8,2022-12-15
69736,,17,199357,75.48,2022-12-15
69737,,15,150999,76.48,2022-12-15
69738,,17,158889,341.0,2022-12-15
69739,,9,60,421.8,2022-12-15
69740,,11,97207,177.6,2022-12-15
69741,,4,21551,540.58,2022-12-15
69742,,13,35815,107.68,2022-12-15
69743,,15,113636,109.56,2022-12-15
69744,663,3,15369,1056.5,2022-12-15
69745,,4,96260,69.6,2022-12-15
69746,,11,16366,558.0,2022-12-15
69747,,10,2316,75.6,2022-12-15
69748,,5,22161,380.4,2022-12-15
69749,,9,232,162.4,2022-12-15
69750,,14,70916,24.98,2022-12-15
69751,,9,127188,187.48,2022-12-15
69752,319,3,259,200.8,2022-12-15
69753,,4,25071,73.16,2022-12-15
69754,,9,129945,69.6,2022-12-15
69755,,6,1608,298.6,2022-12-15
69756,,16,184346,108.14,2022-12-15
69757,,7,103686,358.2,2022-12-15
69758,,12,35293,127.96,2022-12-15
69759,,8,5336,1011.0,2022-12-15
69760,,4,706,121.56,2022-12-15
69761,,9,195043,66.16,2022-12-15
69762,,2,33643,183.56,2022-12-15
69763,,11,172308,50.4,2022-12-15
69764,,10,57163,85.26,2022-12-15
69765,,12,216632,39.52,2022-12-15
69766,817,13,3679,119.0,2022-12-15
69767,,10,35865,233.0,2022-12-15
69768,,12,159473,265.65,2022-12-15
69769,,4,2154,156.4,2022-12-15
69770,,2,132018,353.54,2022-12-15
69771,,8,38391,141.98,2022-12-15
69772,,1,178591,203.8,2022-12-15
69773,850,5,201,59.28,2022-12-15
69774,,16,4249,82.03,2022-12-15
69775,,12,37728,90.58,2022-12-15
69776,,13,132428,439.56,2022-12-15
69777,,12,135888,45.4,2022-12-15
69778,,8,201808,353.27,2022-12-15
69779,649,8,178336,267.77,2022-12-15
69780,,16,205597,164.08,2022-12-15
69781,,13,188188,181.6,2022-12-15
69782,,5,2211,685.78,2022-12-15
69783,,6,22420,580.2,2022-12-15
69784,,6,154510,227.78,2022-12-15
69785,,17,28181,437.46,2022-12-15
69786,,12,31483,176.16,2022-12-15
69787,,4,129090,101.91,2022-12-15
69788,,17,4491,64.16,2022-12-15
69789,,5,134352,711.4,2022-12-15
69790,,2,142085,896.78,2022-12-15
69791,,6,4616,315.8,2022-12-15
69792,,8,903,164.48,2022-12-15
69793,,2,220155,201.8,2022-12-15
69794,,13,125548,117.42,2022-12-15
69795,,17,23053,82.92,2022-12-15
69796,,4,154386,91.8,2022-12-15
69797,,10,2079,133.32,2022-12-15
69798,,3,206156,156.47,2022-12-15
69799,420,11,127839,182.6,2022-12-15
69800,,9,231666,36.52,2022-12-15
69801,,13,190082,205.77,2022-12-15
69802,728,3,3411,347.0,2022-12-15
69803,,14,187700,593.99,2022-12-15
69804,,6,159492,148.26,2022-12-15
69805,,3,142197,39.96,2022-12-15
69806,,16,159692,839.72,2022-12-15
69807,,9,193739,77.6,2022-12-15
69808,,2,177478,245.71,2022-12-15
69809,,15,229218,308.76,2022-12-15
69810,,2,240,286.28,2022-12-15
69811,561,4,30539,94.8,2022-12-15
69812,,9,170901,93.8,2022-12-15
69813,,7,239464,35.48,2022-12-15
69814,,1,155827,145.98,2022-12-15
69815,,9,25114,112.0,2022-12-15
69816,953,12,161297,227.0,2022-12-15
69817,,2,203427,130.63,2022-12-15
69818,,1,18100,116.0,2022-12-16
69819,,4,110286,96.8,2022-12-16
69820,850,13,32944,556.0,2022-12-16
69821,,11,182694,371.34,2022-12-16
69822,,11,175495,62.94,2022-12-16
69823,,2,128621,898.0,2022-12-16
69824,,4,145639,139.2,2022-12-16
69825,,2,231666,43.52,2022-12-16
69826,,8,154458,161.4,2022-12-16
69827,735,2,54138,181.9,2022-12-16
69828,261,13,11705,137.32,2022-12-16
69829,,12,129710,35.2,2022-12-16
69830,,9,178944,296.6,2022-12-16
69831,,13,8096,355.2,2022-12-16
69832,,13,66837,286.94,2022-12-16
69833,,11,226518,97.66,2022-12-16
69834,,13,5622,173.4,2022-12-16
69835,,11,6752,63.28,2022-12-16
69836,,15,2539,116.42,2022-12-16
69837,,9,111417,37.52,2022-12-16
69838,491,16,29355,92.76,2022-12-16
69839,,16,164265,160.4,2022-12-16
69840,,2,12141,409.6,2022-12-16
69841,,1,95,289.6,2022-12-16
69842,,17,186995,252.98,2022-12-16
69843,,2,84,95.92,2022-12-16
69844,,10,123096,336.0,2022-12-16
69845,,6,167763,224.0,2022-12-16
69846,,12,75212,362.2,2022-12-16
69847,19,14,472,519.6,2022-12-16
69848,,5,147253,320.68,2022-12-16
69849,,2,175989,84.92,2022-12-16
69850,,14,20545,61.54,2022-12-16
69851,,3,105593,40.47,2022-12-16
69852,,9,859,735.6,2022-12-16
69853,949,1,100679,173.52,2022-12-16
69854,,13,112,555.78,2022-12-16
69855,1320,10,555,309.14,2022-12-16
69856,,9,26118,266.31,2022-12-16
69857,,4,41612,647.36,2022-12-16
69858,,10,2228,1115.0,2022-12-16
69859,,12,22278,259.37,2022-12-16
69860,,6,202670,330.89,2022-12-16
69861,,10,121,269.4,2022-12-16
69862,,7,187700,592.99,2022-12-16
69863,,12,169255,192.92,2022-12-16
69864,,2,144150,59.28,2022-12-16
69865,,12,228668,630.35,2022-12-16
69866,1289,15,179803,498.9,2022-12-16
69867,,16,146418,181.6,2022-12-16
69868,,3,195560,194.6,2022-12-16
69869,,7,61269,41.96,2022-12-16
69870,287,4,118705,92.92,2022-12-16
69871,,8,178900,82.88,2022-12-16
69872,1059,16,170771,315.31,2022-12-16
69873,519,7,183231,58.28,2022-12-16
69874,,8,133528,90.92,2022-12-16
69875,,11,93538,150.96,2022-12-16
69876,1203,17,3608,45.96,2022-12-16
69877,,14,66589,200.32,2022-12-16
69878,238,4,12134,514.6,2022-12-16
69879,,9,79067,360.2,2022-12-16
69880,,4,185343,647.8,2022-12-16
69881,,7,41239,156.4,2022-12-16
69882,322,15,63740,222.96,2022-12-16
69883,,6,187104,177.56,2022-12-16
69884,121,12,217099,233.22,2022-12-16
69885,,2,25234,625.56,2022-12-16
69886,,4,125548,119.42,2022-12-16
69887,,5,128218,53.4,2022-12-16
69888,1237,15,8203,90.8,2022-12-16
69889,,15,217894,178.38,2022-12-16
69890,,15,1213,334.78,2022-12-16
69891,,12,24742,44.52,2022-12-16
69892,,1,187687,80.92,2022-12-16
69893,,6,36932,225.96,2022-12-16
69894,,17,154825,556.0,2022-12-16
69895,,16,69789,426.8,2022-12-16
69896,,12,35801,59.74,2022-12-16
69897,,8,163968,267.73,2022-12-16
69898,1097,6,71272,95.8,2022-12-16
69899,,6,62225,178.6,2022-12-16
69900,805,5,164031,113.78,2022-12-16
69901,,8,224821,185.85,2022-12-16
69902,,1,173090,43.47,2022-12-16
69903,,16,176980,69.6,2022-12-16
69904,,16,6927,77.6,2022-12-16
69905,,11,91536,315.58,2022-12-16
69906,,6,19348,216.8,2022-12-16
69907,,9,35570,237.0,2022-12-16
69908,,11,330,378.4,2022-12-16
69909,,13,99655,81.92,2022-12-16
69910,,1,172308,44.4,2022-12-16
69911,,4,289,157.4,2022-12-16
69912,534,6,13855,395.4,2022-12-16
69913,,7,22485,45.18,2022-12-16
69914,,13,92415,125.92,2022-12-16
69915,,7,815,98.29,2022-12-16
69916,,8,14,37.34,2022-12-16
69917,,8,69234,444.12,2022-12-16
69918,,8,141736,41.74,2022-12-16
69919,,5,128921,69.6,2022-12-16
69920,,4,1115,304.38,2022-12-16
69921,,15,166107,47.18,2022-12-16
69922,,16,2529,338.0,2022-12-16
69923,,3,61692,356.98,2022-12-16
69924,111,4,162,340.0,2022-12-16
69925,,6,144568,278.4,2022-12-16
69926,,14,145975,673.0,2022-12-16
69927,,10,5393,42.96,2022-12-16
69928,,1,37196,112.0,2022-12-16
69929,,15,131568,175.1,2022-12-16
69930,,15,25491,66.16,2022-12-16
69931,735,3,34659,421.8,2022-12-16
69932,,2,232219,169.72,2022-12-16
69933,,17,1430,556.0,2022-12-16
69934,,4,227273,150.2,2022-12-16
69935,,13,223619,666.0,2022-12-16
69936,,13,986,199.36,2022-12-16
69937,,11,197376,382.31,2022-12-16
69938,,16,34659,421.8,2022-12-16
69939,,8,60131,671.0,2022-12-16
69940,,8,91514,42.92,2022-12-16
69941,,16,155987,223.0,2022-12-16
69942,,2,81250,398.38,2022-12-16
69943,,9,2090,80.92,2022-12-16
69944,,16,166988,117.0,2022-12-16
69945,,13,27162,279.22,2022-12-16
69946,,17,450,160.4,2022-12-16
69947,,12,171835,78.28,2022-12-16
69948,,14,27463,75.48,2022-12-16
69949,,3,41658,83.92,2022-12-16
69950,,3,122913,1164.4,2022-12-16
69951,,15,182694,372.34,2022-12-16
69952,,4,57925,117.56,2022-12-16
69953,,9,28396,111.0,2022-12-16
69954,,2,119591,107.56,2022-12-16
69955,,16,24509,45.4,2022-12-16
69956,,12,62220,139.27,2022-12-16
69957,646,3,103343,249.77,2022-12-16
69958,,5,39813,91.8,2022-12-16
69959,,6,379,36.52,2022-12-16
69960,,5,2398,246.98,2022-12-16
69961,,5,155426,259.2,2022-12-16
69962,,10,6472,174.16,2022-12-16
69963,,15,691,160.36,2022-12-16
69964,,3,95386,40.96,2022-12-16
69965,,2,1662,311.8,2022-12-16
69966,,9,154182,58.4,2022-12-16
69967,,12,22877,558.78,2022-12-16
69968,,11,203420,105.08,2022-12-16
69969,,5,3267,71.6,2022-12-16
69970,485,16,21763,117.24,2022-12-16
69971,,14,2808,218.34,2022-12-16
69972,,17,24773,314.8,2022-12-16
69973,,7,164237,138.1,2022-12-16
69974,,5,137872,103.68,2022-12-16
69975,,14,12318,58.72,2022-12-16
69976,,8,855,319.8,2022-12-16
69977,,11,22359,559.0,2022-12-16
69978,,5,6927,96.6,2022-12-16
69979,,7,9139,105.68,2022-12-16
69980,,8,3128,91.8,2022-12-16
69981,,9,129731,136.2,2022-12-16
69982,,3,199,243.76,2022-12-16
69983,192,2,157323,223.0,2022-12-16
69984,,7,16805,186.48,2022-12-16
69985,,9,12141,400.6,2022-12-16
69986,,1,140524,201.8,2022-12-16
69987,,8,124490,44.96,2022-12-16
69988,,10,32484,117.0,2022-12-16
69989,,6,2633,89.66,2022-12-16
69990,,17,224894,89.92,2022-12-16
69991,,8,35400,315.7,2022-12-16
69992,,16,67285,109.56,2022-12-16
69993,,16,159575,140.2,2022-12-16
69994,,16,39953,41.96,2022-12-16
69995,,2,38718,231.78,2022-12-16
69996,,14,24800,376.2,2022-12-16
69997,,16,172362,85.1,2022-12-16
69998,,2,220203,89.8,2022-12-16
69999,,9,37696,295.04,2022-12-16
70000,,13,76,92.8,2022-12-16
70001,,11,230080,182.6,2022-12-16
70002,911,13,99437,38.3,2022-12-16
70003,,1,534,269.4,2022-12-16
70004,,5,4553,119.0,2022-12-16
70005,,14,19650,85.88,2022-12-16
70006,,1,146886,179.56,2022-12-16
70007,936,7,68448,156.36,2022-12-16
70008,,1,141067,225.0,2022-12-16
70009,,8,228133,41.48,2022-12-16
70010,,7,37380,69.6,2022-12-16
70011,,14,86246,125.32,2022-12-16
70012,,7,150997,355.98,2022-12-16
70013,,7,224517,334.69,2022-12-16
70014,,17,166384,94.58,2022-12-16
70015,,6,65907,314.8,2022-12-16
70016,,8,155987,242.0,2022-12-16
70017,,9,31999,132.98,2022-12-16
70018,,16,5452,1160.4,2022-12-16
70019,,11,207336,59.76,2022-12-16
70020,,9,31594,317.09,2022-12-16
70021,,14,18975,49.84,2022-12-16
70022,,13,27225,99.46,2022-12-16
70023,,17,34887,249.2,2022-12-16
70024,,17,144041,42.18,2022-12-16
70025,,10,138105,43.74,2022-12-16
70026,,11,5419,140.44,2022-12-16
70027,,14,925,66.12,2022-12-16
70028,,10,2168,69.6,2022-12-16
70029,1308,11,110102,258.2,2022-12-16
70030,216,6,27101,313.8,2022-12-16
70031,,15,180231,114.0,2022-12-16
70032,,15,828,822.4,2022-12-16
70033,,15,476,56.28,2022-12-16
70034,,5,149620,1345.78,2022-12-16
70035,,10,1674,488.4,2022-12-16
70036,,16,2266,84.92,2022-12-16
70037,,17,17396,231.0,2022-12-16
70038,,16,147949,85.92,2022-12-16
70039,,12,202426,245.98,2022-12-16
70040,194,11,197443,134.4,2022-12-16
70041,,7,171261,69.56,2022-12-16
70042,,14,143404,98.46,2022-12-16
70043,,6,3992,754.8,2022-12-16
70044,,10,34615,283.18,2022-12-16
70045,1083,8,27101,315.8,2022-12-16
70046,1185,10,2252,21.1,2022-12-16
70047,,15,244522,45.24,2022-12-16
70048,,3,43264,112.0,2022-12-16
70049,,11,176524,215.8,2022-12-16
70050,,5,164655,226.78,2022-12-16
70051,,14,27385,128.72,2022-12-16
70052,,17,203420,100.08,2022-12-16
70053,,16,198287,158.4,2022-12-16
70054,,16,156776,280.4,2022-12-16
70055,461,6,141572,157.6,2022-12-16
70056,,1,164031,110.78,2022-12-16
70057,,6,124668,78.48,2022-12-16
70058,935,14,32989,333.0,2022-12-16
70059,,6,143994,317.87,2022-12-16
70060,923,5,63632,117.56,2022-12-16
70061,,7,250,357.2,2022-12-16
70062,,11,21550,667.96,2022-12-16
70063,,2,6554,202.36,2022-12-16
70064,,3,120669,213.8,2022-12-16
70065,,4,155703,180.6,2022-12-16
70066,,10,217372,145.72,2022-12-16
70067,,10,176606,206.32,2022-12-16
70068,433,9,9149,164.96,2022-12-16
70069,,9,12750,488.4,2022-12-16
70070,,11,217398,547.8,2022-12-16
70071,,1,13551,87.92,2022-12-16
70072,,13,180680,557.0,2022-12-16
70073,1107,14,7215,172.72,2022-12-16
70074,,17,38545,254.2,2022-12-16
70075,,4,43570,82.1,2022-12-16
70076,,6,102237,71.6,2022-12-16
70077,,9,243,247.2,2022-12-16
70078,,17,74390,115.0,2022-12-16
70079,,5,41569,430.24,2022-12-16
70080,,15,216199,138.87,2022-12-16
70081,711,7,27848,307.6,2022-12-16
70082,,6,5829,406.6,2022-12-16
70083,,7,213882,161.62,2022-12-16
70084,,6,42997,356.2,2022-12-16
70085,,4,159868,50.84,2022-12-16
70086,294,16,178896,1002.0,2022-12-16
70087,,14,218603,255.18,2022-12-16
70088,,8,7806,113.78,2022-12-16
70089,685,5,124380,223.0,2022-12-16
70090,,8,392,40.7,2022-12-16
70091,,6,15369,1060.5,2022-12-16
70092,,8,1533,70.6,2022-12-16
70093,,5,73761,177.6,2022-12-16
70094,,8,7805,279.36,2022-12-16
70095,,5,178134,273.55,2022-12-16
70096,,4,16395,112.56,2022-12-16
70097,,1,168433,44.4,2022-12-16
70098,329,17,172881,804.2,2022-12-16
70099,,3,508,160.4,2022-12-16
70100,450,16,172994,189.26,2022-12-16
70101,,15,170825,123.0,2022-12-16
70102,68,5,10814,457.78,2022-12-16
70103,1144,5,169649,297.16,2022-12-16
70104,,13,160418,431.55,2022-12-16
70105,,1,230305,22.2,2022-12-16
70106,665,2,4688,342.78,2022-12-16
70107,,14,111732,178.6,2022-12-16
70108,,5,108044,111.0,2022-12-16
70109,34,3,3242,222.78,2022-12-16
70110,941,17,3414,134.2,2022-12-16
70111,,3,129051,669.8,2022-12-16
70112,,13,84419,404.4,2022-12-16
70113,,4,124965,683.78,2022-12-16
70114,,6,149361,333.0,2022-12-16
70115,290,10,140279,179.38,2022-12-16
70116,815,2,156138,85.47,2022-12-16
70117,,12,183840,65.38,2022-12-16
70118,,5,145588,323.9,2022-12-16
70119,,6,34871,308.32,2022-12-16
70120,,16,154809,794.0,2022-12-16
70121,267,10,475,153.96,2022-12-16
70122,,11,223779,90.09,2022-12-16
70123,,1,94104,577.0,2022-12-16
70124,,3,63268,196.36,2022-12-16
70125,,4,11,42.25,2022-12-16
70126,,9,103649,109.56,2022-12-16
70127,997,6,214204,34.86,2022-12-16
70128,891,3,234487,170.72,2022-12-16
70129,,15,226213,228.78,2022-12-16
70130,,3,29379,187.48,2022-12-16
70131,1318,10,89409,276.4,2022-12-16
70132,,17,151022,227.0,2022-12-16
70133,1192,14,481,389.4,2022-12-16
70134,,7,18746,346.0,2022-12-16
70135,,5,160499,112.0,2022-12-16
70136,,17,5622,160.4,2022-12-16
70137,,12,173804,39.52,2022-12-16
70138,,2,216974,181.6,2022-12-16
70139,,8,40107,360.2,2022-12-16
70140,,9,144239,294.6,2022-12-16
70141,1323,4,101721,155.4,2022-12-16
70142,,4,7086,246.2,2022-12-16
70143,,12,134520,289.6,2022-12-16
70144,,15,73863,48.4,2022-12-16
70145,,7,165967,1111.0,2022-12-16
70146,281,11,28620,408.04,2022-12-16
70147,,5,155496,222.0,2022-12-16
70148,,2,9910,219.12,2022-12-16
70149,,12,22864,40.96,2022-12-16
70150,,10,7453,271.2,2022-12-16
70151,,3,115288,87.48,2022-12-16
70152,812,14,135219,161.4,2022-12-16
70153,,10,83325,867.8,2022-12-16
70154,,16,232043,116.73,2022-12-16
70155,,1,34599,171.64,2022-12-16
70156,702,7,137297,446.51,2022-12-16
70157,,2,194594,146.68,2022-12-16
70158,117,2,9910,223.12,2022-12-16
70159,684,6,202426,243.98,2022-12-16
70160,,1,40603,163.4,2022-12-16
70161,,9,86955,82.92,2022-12-16
70162,,5,216091,59.9,2022-12-16
70163,,8,16320,90.8,2022-12-16
70164,,4,5205,80.92,2022-12-16
70165,,13,55600,422.8,2022-12-16
70166,597,14,187104,177.56,2022-12-19
70167,,5,379,48.52,2022-12-19
70168,,4,137649,608.96,2022-12-19
70169,,16,127398,148.04,2022-12-19
70170,,7,166988,112.0,2022-12-19
70171,,6,151007,75.6,2022-12-19
70172,851,8,204493,153.96,2022-12-19
70173,431,13,156566,179.56,2022-12-19
70174,76,6,14634,85.14,2022-12-19
70175,,4,197178,21.98,2022-12-19
70176,,14,153991,408.67,2022-12-19
70177,,12,943,40.47,2022-12-19
70178,,11,224517,335.69,2022-12-19
70179,,10,68247,54.84,2022-12-19
70180,,4,221,957.6,2022-12-19
70181,,11,75212,357.2,2022-12-19
70182,,6,66126,140.2,2022-12-19
70183,,2,179572,461.76,2022-12-19
70184,,17,191876,168.4,2022-12-19
70185,,14,9675,90.76,2022-12-19
70186,,5,38453,193.72,2022-12-19
70187,,17,9216,253.37,2022-12-19
70188,,3,2091,251.2,2022-12-19
70189,,8,2266,86.92,2022-12-19
70190,,2,148951,203.31,2022-12-19
70191,,6,218417,264.23,2022-12-19
70192,,3,111069,101.76,2022-12-19
70193,354,7,87890,185.6,2022-12-19
70194,176,10,2529,338.0,2022-12-19
70195,864,10,143157,555.0,2022-12-19
70196,,2,92363,186.6,2022-12-19
70197,779,2,111417,35.52,2022-12-19
70198,,15,43365,198.67,2022-12-19
70199,,14,216640,90.8,2022-12-19
70200,145,6,169141,269.4,2022-12-19
70201,,17,526,112.0,2022-12-19
70202,,15,3267,69.6,2022-12-19
70203,,2,157096,450.96,2022-12-19
70204,1061,12,4008,161.4,2022-12-19
70205,,1,174402,888.0,2022-12-19
70206,,15,192291,144.46,2022-12-19
70207,583,6,173096,161.4,2022-12-19
70208,,9,33604,74.6,2022-12-19
70209,,13,147020,83.77,2022-12-19
70210,507,3,52,716.4,2022-12-19
70211,637,7,32165,158.96,2022-12-19
70212,,3,211716,154.96,2022-12-19
70213,,11,20228,122.56,2022-12-19
70214,,5,146816,315.8,2022-12-19
70215,,1,121297,110.46,2022-12-19
70216,193,16,166669,217.46,2022-12-19
70217,,8,3,562.0,2022-12-19
70218,,11,76203,48.4,2022-12-19
70219,,12,50381,47.74,2022-12-19
70220,1282,13,156175,271.74,2022-12-19
70221,,16,212370,271.4,2022-12-19
70222,,7,182028,294.84,2022-12-19
70223,,5,29687,81.48,2022-12-19
70224,,3,215613,122.8,2022-12-19
70225,,15,178336,255.77,2022-12-19
70226,,4,169255,189.92,2022-12-19
70227,,15,229220,120.56,2022-12-19
70228,,5,185589,421.8,2022-12-19
70229,263,2,35052,1783.8,2022-12-19
70230,,5,136594,333.0,2022-12-19
70231,,6,199357,77.48,2022-12-19
70232,,6,172994,186.26,2022-12-19
70233,,15,98085,55.28,2022-12-19
70234,,1,207243,565.0,2022-12-19
70235,,8,38931,153.96,2022-12-19
70236,,8,174078,144.46,2022-12-19
70237,,6,139443,106.56,2022-12-19
70238,,15,135654,134.2,2022-12-19
70239,900,6,215842,107.72,2022-12-19
70240,,6,503,66.56,2022-12-19
70241,,10,30381,338.0,2022-12-19
70242,,7,41010,171.97,2022-12-19
70243,231,6,147020,78.77,2022-12-19
70244,,6,194286,127.32,2022-12-19
70245,,13,300,40.96,2022-12-19
70246,,1,159515,60.84,2022-12-19
70247,,3,113401,70.27,2022-12-19
70248,,5,17710,890.56,2022-12-19
70249,,8,181304,202.32,2022-12-19
70250,,9,232988,69.6,2022-12-19
70251,,10,165967,1111.0,2022-12-19
70252,,17,4008,155.4,2022-12-19
70253,,5,115746,978.8,2022-12-19
70254,,6,23928,134.2,2022-12-19
70255,354,6,59959,205.02,2022-12-19
70256,,8,228660,108.56,2022-12-19
70257,,10,180974,209.28,2022-12-19
70258,,13,15818,64.68,2022-12-19
70259,,17,179182,75.48,2022-12-19
70260,,8,27165,87.92,2022-12-19
70261,1329,17,156786,39.96,2022-12-19
70262,,11,46807,151.08,2022-12-19
70263,,2,191989,579.2,2022-12-19
70264,,13,39684,441.56,2022-12-19
70265,,2,133528,84.92,2022-12-19
70266,,6,189660,418.4,2022-12-19
70267,,10,134157,304.59,2022-12-19
70268,,7,161108,180.72,2022-12-19
70269,301,16,157322,330.26,2022-12-19
70270,,2,208773,541.45,2022-12-19
70271,,2,73171,407.56,2022-12-19
70272,,7,205185,135.2,2022-12-19
70273,,14,66437,67.6,2022-12-19
70274,662,17,175,29.86,2022-12-19
70275,560,2,103368,202.8,2022-12-19
70276,,7,158130,166.46,2022-12-19
70277,,1,5404,182.6,2022-12-19
70278,,2,197101,289.05,2022-12-19
70279,,13,4289,430.8,2022-12-19
70280,,11,35052,1761.8,2022-12-19
70281,,14,137237,225.0,2022-12-19
70282,,5,104994,115.0,2022-12-19
70283,,10,34373,69.6,2022-12-19
70284,,17,205317,557.0,2022-12-19
70285,,16,12333,245.98,2022-12-19
70286,,8,199793,49.84,2022-12-19
70287,,12,364,289.6,2022-12-19
70288,1223,14,137406,63.16,2022-12-19
70289,,9,116998,119.68,2022-12-19
70290,,15,21441,96.8,2022-12-19
70291,,4,40270,377.4,2022-12-19
70292,,10,4211,272.4,2022-12-19
70293,904,5,38309,1444.0,2022-12-19
70294,,3,2464,1133.2,2022-12-19
70295,,16,943,52.47,2022-12-19
70296,,15,68858,179.56,2022-12-19
70297,,5,108161,74.82,2022-12-19
70298,1111,12,111417,40.52,2022-12-19
70299,,8,21641,57.35,2022-12-19
70300,,6,55697,134.98,2022-12-19
70301,,6,205498,53.28,2022-12-19
70302,,7,5419,117.44,2022-12-19
70303,1066,17,5737,515.56,2022-12-19
70304,,4,172385,253.2,2022-12-19
70305,,7,111417,47.52,2022-12-19
70306,,14,47185,88.8,2022-12-19
70307,,9,31594,312.09,2022-12-19
70308,,5,925,64.12,2022-12-19
70309,,14,174078,139.46,2022-12-19
70310,,14,67877,189.97,2022-12-19
70311,,9,15167,177.6,2022-12-19
70312,,15,90419,417.17,2022-12-19
70313,,8,97875,169.68,2022-12-19
70314,,10,19999,86.88,2022-12-19
70315,506,15,13511,226.78,2022-12-19
70316,,11,161108,175.72,2022-12-19
