game_id,name,description,min_players,max_players,avg_time,avg_rating,age,availability,category,price,rent_price
4529,Hellas,Enlist the powers of the gods to build an empire in the Greek archipelago.,2,2,60,6.21483,12,3115,"Ancient, Mythology",88.8,2
12234,DAK2,The mother of all games covering WW2 in North Africa.,1,2,360,8.26129,14,691,"Wargame, World War II",1221.0,15
2998,Reds! The Russian Civil War 1918-1921,Reds versus whites fight for control over all Russia.,1,2,360,7.25985,12,1228,"Civil War, Wargame",421.8,5
150146,Rattlebones,Travel around the circus to upgrade your custom dice and put on a show.,2,4,30,6.56904,14,1338,Dice,62.16,2
198138,Enchanters,Forge unique magic items to defeat rampaging monsters.,2,4,60,7.11213,14,1011,"Card Game, Fantasy, Fighting",132.98,5
17394,The Burning Blue,,2,2,300,7.62878,12,1072,"Aviation / Flight, Wargame, World War II",599.4,10
184491,Spaceteam,Race to repair your malfunctioning starship in this chaotic real-time game.,3,6,5,6.73183,10,1620,"Card Game, Real-time, Science Fiction, Space Exploration",97.68,2
38797,Uruk: Wiege der Zivilisation,,2,4,60,6.73458,12,737,"Card Game, Civilization",71.0,2
98242,Star Trek Deck Building Game: The Next Generation,Recruit the best crew to stop the Borg or fight in a Klingon civil war.,2,5,60,6.50238,13,2133,"Adventure, Card Game, Exploration, Movies / TV / Radio theme, Science Fiction, Space Exploration",222.0,5
31790,"Crusade and Revolution: The Spanish Civil War, 1936-1939",Card-driven strategic-operational wargame covering the Spanish Civil War (1936-1939),2,2,360,8.43348,14,484,"Civil War, Wargame, World War II",466.2,5
179933,Agility,"Train rescue dogs to jump hurdles, weave poles, clear tunnels, and win the race!",2,2,45,7.33721,10,838,"Animals, Racing",133.2,5
6539,Formula Dé Mini,Use custom dice to race on Formula 1 courses.,2,6,60,6.51984,8,1016,"Racing, Sports",248.64,5
22457,Axis & Allies: Battle of the Bulge,"Fight the Battle of the Bulge with plastic troops, tanks, and planes.",2,2,180,6.73789,12,1645,"Wargame, World War II",532.8,10
109969,Mutant Meeples,Super hero meeples must build their team and defend their city.,2,7,45,6.67392,8,1192,"Puzzle, Real-time",168.72,5
125993,France '40,,2,2,240,7.74521,12,869,"Wargame, World War II",355.2,5
146735,Munchkin Adventure Time,,3,6,90,6.55047,10,3531,"Card Game, Fantasy, Fighting, Humor, Movies / TV / Radio theme",288.6,5
9825,Early American Chrononauts,,1,6,45,6.62775,11,1901,"American Civil War, Card Game, Educational, Political, Science Fiction",62.16,2
1459,Sharp Shooters,Lucky dice rolls and good timing can add up to winning lots of chips.,2,6,10,6.41908,10,1899,Dice,150.96,5
4286,A Game of Thrones Collectible Card Game,,2,5,30,6.87636,0,782,"Card Game, Collectible Components, Fantasy, Novel-based",39.74,2
713,Nuclear War,Be the sole survivor whether it is Cold War or Hot War.,2,6,60,6.20648,10,3644,"Card Game, Modern Warfare, Negotiation, Political",133.2,5
140457,Ultimate Werewolf: Inquisition,Werewolf fans and One night fans have found a happy medium here.,3,12,60,6.6158,8,1567,"Deduction, Horror, Murder/Mystery",35.52,2
180231,OctoDice,"Roll dice to get crystals, do research, build bots and subs, and fight octopods!",1,4,30,6.62549,10,1311,Dice,111.0,5
179820,Tail Feathers,Plan and execute rodent missions and bird dogfights in the world of Mice & Mystics.,2,4,90,7.34153,9,2076,"Aviation / Flight, Fantasy, Miniatures",333.0,5
943,Ligretto,"In this real time free for all, be the one who played the most cards.",2,4,10,6.20521,8,4524,"Card Game, Real-time",39.47,2
159059,The King's Abbey,,1,5,180,7.13535,12,1181,Medieval,353.47,5
57163,Gonzaga,Play the right cards at the right time to expand your kingdom to places of power.,2,4,60,6.58939,8,1031,"Age of Reason, City Building, Renaissance",75.26,2
17651,Under the Lily Banners,Play out five tactical battles from the 30 Years War in the Musket & Pike series.,2,2,300,7.66618,12,891,"Pike and Shot, Wargame",333.0,5
6281,Eketorp,Collect the most valuable blocks to build your own fortress.,3,6,60,6.36757,8,1737,"Bluffing, Fighting, Medieval",133.2,5
670,Starship Troopers,"Simulation of conflicts between Terrans and aliens, ripped from the pages of Heinlein",1,2,120,6.46442,12,3108,"Novel-based, Science Fiction, Wargame",79.92,2
13532,Guderian's Blitzkrieg II,The OCS series follows German Army Group Center against the Red Army in 1941-43.,2,2,4500,8.06154,12,923,"Wargame, World War II",1864.8,20
110524,"Goblins, Inc.",Build the best robot to destroy the robot of your opponents. Become the boss!,2,4,60,6.47591,13,1445,"Dice, Fantasy, Industry / Manufacturing",66.6,2
112869,Munchkin Apocalypse,,3,6,90,6.57642,10,2834,"Card Game, Fighting, Humor",133.24,5
148291,Trieste,Break Trieste's precarious power balance and claim the city as your own.,3,3,25,6.70762,13,890,"Bluffing, Card Game, Renaissance",199.8,5
75547,Shipwrights of the North Sea,"Build the greatest fleet working with an array of characters, bad and worse.",2,5,60,6.54098,10,2180,"Medieval, Nautical",199.58,5
171129,Spinderella,Move a team of spiders to catch opponents’ ants below and get your ants home.,2,4,20,6.57215,6,1562,"Action / Dexterity, Animals, Children's Game, Racing",102.08,5
147431,Cubist,You're architects building installations in new modern art museums.,2,4,45,6.85056,7,893,"Dice, Educational, Puzzle",97.68,2
15826,Triumph of Chaos,"CDG about the Russian Civil War, with many factions and strategies.",2,2,360,7.5298,12,764,"Civil War, Political, Wargame",106.56,5
14080,The Mighty Endeavor,Standard Combat Series travels to D-Day and the liberation of Western Europe!,1,2,360,7.3763,12,1160,"Wargame, World War II",177.6,5
66837,1862: Railway Mania in the Eastern Counties,Takes most of the common 18xx elements and turns them upside down.,2,8,300,8.18138,12,454,"Economic, Trains",283.94,5
29581,Tomb,,1,6,90,6.33904,12,1619,"Adventure, Exploration, Fantasy, Fighting, Medieval",399.6,5
223278,The Palace of Mad King Ludwig,Place tiles to collectively build the perfect fantasy palace for mad King Ludwig.,2,4,75,7.01158,13,921,Post-Napoleonic,221.78,5
4211,Stonewall Jackson's Way,Lee and Jackson return to Bull Run in this 1862 campaign against Pope.,1,2,180,7.51933,12,958,"American Civil War, Wargame",266.4,5
32114,Merchants,,2,4,30,6.57835,12,1087,"Card Game, Economic, Nautical, Renaissance",62.16,2
67600,D-Day at Tarawa,"Hey, Marine, disembark in the beach and take this island!",1,1,420,8.22766,0,1058,"Wargame, World War II",332.78,5
214293,Mountains of Madness,"Work together to reach the Lovecraftian peak, while dodging insanity cards.",3,5,90,6.59427,12,1791,"Horror, Novel-based, Real-time",207.75,5
75448,Tanto Cuore: Romantic Vacation,,2,4,30,7.57267,12,1048,Card Game,199.58,5
10383,Risk: Godstorm,"Marshall forces, dominate continents, acquire relics, and call upon the Gods.",2,5,120,6.27024,10,4316,"Dice, Mythology, Wargame",333.67,5
65534,The Ares Project,Starcraft-like RTS at your table.,2,4,60,6.7327,13,1840,"Card Game, Fighting, Science Fiction",39.96,2
24843,Graenaland,,3,5,90,6.73235,12,726,"Civilization, Medieval",133.2,5
4206,Roads to Gettysburg,Lee's 1863 invasion of Pennsylvania leads to the war's largest battle.,2,2,180,7.73346,12,830,"American Civil War, Wargame",555.0,10
66081,Pocket Battles: Elves vs. Orcs,"Muster your army, roll the dice, kill your enemies.",2,2,20,6.62714,8,2017,"Fantasy, Wargame",88.8,2
21287,Bison: Thunder on the Prairie,Native American hunters claim hunting grounds in an expanding landscape.,2,4,90,6.35177,10,1964,"American West, Animals, Territory Building",31.08,2
176524,Hoplomachus: Origins,Compete against other gladiators in the arena.,1,2,30,7.9856,12,684,"Dice, Fighting, Wargame",199.8,5
170318,Among the Stars: Revival,"Aliens rush to build the best Space Station, to take advantage of new opportunities.",2,6,30,7.26424,12,1784,"Card Game, Science Fiction",62.16,2
2228,War of the Ring,"Replay the conflict of Tolkien's ""Lord of the Rings"" on a giant map of Middle Earth.",2,3,180,6.58535,12,1900,"Adventure, Fantasy, Novel-based, Wargame",1110.0,15
20295,WeyKick,,2,4,10,6.98128,3,254,"Action / Dexterity, Real-time, Sports",821.4,10
192547,Go Cuckoo!,A competitive nest-building party game featuring 1 deranged bird and 20 wobbly eggs.,2,5,15,6.89033,4,926,"Action / Dexterity, Children's Game, Party Game",142.08,5
283,Advanced Third Reich,Command the mighty Third Reich to its destined triumph in this exciting WWII game!,2,6,2480,6.76422,12,1417,"Wargame, World War II",377.4,5
69120,Cadwallon: City of Thieves,Make the guild of thieves proud and be sure yours is the best gang!,2,4,45,6.32035,10,2723,"Adventure, Fantasy, Fighting, Miniatures",222.0,5
25823,Cartagena 2. The Pirate's Nest,,2,5,45,6.48165,8,1219,"Pirates, Racing",301.88,5
200058,Harvest,Attempt to be the best farmer in a whimsical fantasy world!,2,4,75,7.4399,14,691,"Fantasy, Farming",335.97,5
200924,Order of the Gilded Compass,,2,5,60,7.0532,10,1071,"Adventure, Dice",106.56,5
29602,Okko: Era of the Asagiri,,2,2,45,6.71111,12,1805,"Comic Book / Strip, Fighting, Medieval, Miniatures",48.84,2
227456,Escape the Dark Castle,"After years of wrongful incarceration, you embark on a desperate quest to escape...",1,4,45,7.92518,14,739,"Adventure, Card Game, Dice, Fantasy, Horror",190.21,5
2389,Othello,Flip discs to your color in this classic 19th-century abstract.,2,2,30,6.07301,8,8171,Abstract Strategy,60.47,2
179245,World Championship Russian Roulette,"Shoot, bluff, and cheat to prove your swagger without spilling your brains.",2,6,15,7.12784,10,714,"Bluffing, Card Game, Humor",399.6,5
143075,Luchador! Mexican Wrestling Dice,Enter the ring and beat your opponent into submission using the arts of Lucha Libre!,2,6,15,6.52259,8,1604,"Action / Dexterity, Dice, Sports",53.28,2
231999,Finished!,A no-shuffling game where you strive to carefully sort your deck of cards.,1,1,45,7.05473,10,1201,"Card Game, Memory, Puzzle",155.4,5
1768,Fireball Island,Climb a mountain and dodge fireballs to claim the idol's jewel and escape the island!,2,4,45,6.47914,7,1389,"Action / Dexterity, Adventure, Children's Game, Racing",221.78,5
192947,Camel Up Cards,Replace most of the components of the original game with cards.,2,6,60,6.73678,8,1523,Card Game,222.0,5
3230,Tyros,,3,4,90,6.49663,10,1257,"Ancient, Civilization, Nautical, Negotiation",88.8,2
80979,Fortuna,"Gain influence, happyness and wealth on your way to Rome.",2,4,60,6.54925,10,1231,Ancient,118.1,5
214396,Campy Creatures,Deploy an army of classic monsters to outwit your rivals & capture the most mortals.,2,5,30,7.12905,10,1033,"Bluffing, Card Game, Deduction",266.36,5
65200,Asteroyds,,2,6,30,6.38363,10,1646,"Racing, Real-time, Science Fiction, Space Exploration",110.96,5
156,Wildlife Adventure,Redirect global expeditions to visit endangered species before your competitors.,2,6,60,6.85116,10,786,"Animals, Exploration, Transportation",266.4,5
235,Blackbeard,Simulate the Golden Age of Piracy at the turn of the 18th century.,1,4,180,6.34349,12,2592,"Adventure, Age of Reason, Nautical, Pirates, Wargame",310.8,5
2633,Dog,Partnership parcheesi variant with far more interesting decisions.,2,6,45,6.39249,9,1308,"Card Game, Racing",77.66,2
2539,Urland,,3,5,90,6.57535,12,1072,Prehistoric,95.42,2
24565,Magical Athlete,Pit a cast of crazy characters against each other in a madcap race to the finish.,4,5,60,6.46659,9,1065,"Fantasy, Racing, Sports",621.6,10
92666,Hegemonic,"A fast-paced game of galactic expansion, empire-building, conflict, and intrigue.",2,6,180,6.90615,13,1371,"Civilization, Economic, Science Fiction, Space Exploration",222.0,5
35248,Batavia,,3,5,60,6.4293,10,1771,"Economic, Nautical, Renaissance",133.16,5
207062,Dungeons & Dragons: Rock Paper Wizard,"Use an ever-changing spellbook of hand gestures! Betray your companions, get riches!",3,6,30,6.9416,14,1084,Fantasy,59.9,2
6542,Lock 'n Load: Forgotten Heroes – Vietnam,,2,2,60,7.41161,12,945,"Vietnam War, Wargame",75.48,2
159492,The Game of 49,Brinkmanship bidding and savvy chip placement win this 4-in-a-row easy auction game.,2,5,45,6.55281,10,1491,Economic,138.26,5
50381,Cards Against Humanity,Who can come up with the most hilariously obscene answers in this party game?,4,30,30,6.09048,17,28580,"Card Game, Humor, Mature / Adult, Party Game, Print & Play",37.74,2
148205,Penny Press,,2,5,60,6.65258,13,1288,Industry / Manufacturing,328.56,5
173319,Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire,,2,6,10,6.84516,14,1635,"Bluffing, Card Game, Deduction",155.4,5
153999,"...and then, we held hands.",A couple in strife plays cards cooperatively to salvage their relationship.,2,2,45,6.269,12,3322,"Card Game, Print & Play",142.08,5
142267,Bomb Squad,Defuse bombs and rescue hostages in this cooperative game with variable setup.,2,6,30,6.62023,10,1745,"Print & Play, Real-time",243.98,5
21754,Nottingham,Collect tax & pick your competitors‘ pockets to become the Sheriff’s Chief Assistant.,3,7,30,6.26213,10,2028,Card Game,97.68,2
91534,Struggle for Catan,"Gather, trade and then spend resources to grow your own Catanian empire.",2,4,45,6.21778,10,4323,"Card Game, City Building",101.99,5
119337,Aeroplanes: Aviation Ascendant,Explore the dawn of commercial aviation in the era between 1919 and 1939.,3,5,120,6.6393,14,1021,"Aviation / Flight, Economic, Transportation",75.48,2
96704,Fealty,,2,4,30,6.74353,14,892,"Abstract Strategy, Medieval, Territory Building",157.98,5
61458,Kaigan,Surveyors plan their actions and then set out to survey Japan.,3,4,90,6.99235,12,422,Travel,222.0,5
4553,Attribute,"Can you guess who is trying to match the clue and who is a devious ""black sheep""?",3,8,30,6.38453,8,1201,"Party Game, Real-time, Word Game",111.0,5
200171,Legendary: Big Trouble in Little China,,2,5,60,7.11552,14,1245,"Card Game, Movies / TV / Radio theme",79.92,2
170,Family Business,Rub out your opponents' mobs before they do the same to you.,2,6,30,6.10102,8,5347,"Card Game, Mafia",79.7,2
19947,Ark,"Lead animals aboard before it rains, but they must be comfortable... and not eaten!",3,5,45,6.27773,8,1765,"Animals, Religious",48.84,2
1552,Illuminati: New World Order,Hilarious CCG where the secret masters rule the world by controlling everything.,2,6,120,6.36824,12,2321,"Card Game, Collectible Components, Humor, Negotiation, Political, Science Fiction",333.0,5
68,Successors (second edition),,2,4,180,7.02664,12,813,"Ancient, Wargame",111.0,5
105187,MIL (1049),,2,5,120,6.69358,12,1050,Medieval,39.96,2
95,Igel Ärgern,"Race your hedgehogs, but you can only move when on top of a stack.",2,6,30,6.40369,8,1032,"Animals, Children's Game, Dice, Racing",288.6,5
2748,"Thirty Years War: Europe in Agony, 1618-1648","Two-player, medium complexity, card-driven wargame simulating this seminal conflict.",2,2,360,6.79542,14,1238,"Pike and Shot, Wargame",488.4,5
230408,Monopoly Gamer,Defeat Bowser and earn property points in this quick playing take on the classic.,2,4,60,6.64786,8,2081,"Economic, Video Game Theme",222.0,5
180602,Game of Trains,Manipulate your train cars to be the first to put them in ascending order.,2,4,30,6.38728,8,1766,"Card Game, Puzzle, Trains",126.5,5
189848,Munchkin Marvel,Attack and loot the Marvel universe in this card-based dungeon crawler.,3,6,120,7.02967,10,1941,"Card Game, Comic Book / Strip, Fighting",39.96,2
15157,Amazonas,,3,4,50,6.35084,10,1647,"Animals, Exploration",44.4,2
130605,Lost Valley: The Yukon Goldrush 1896,Explore the valley and manage resources in the search for Yukon gold.,2,6,45,6.88962,10,1488,"American West, Exploration",124.32,5
148271,Metallum,,2,2,60,7.24943,10,649,"Economic, Science Fiction, Space Exploration",88.8,2
91034,Laser Chess,Move mirrored pieces to reflect lasers at your opponent's king in this 2 player game!,2,2,30,6.77494,9,1420,"Abstract Strategy, Electronic",222.0,5
2604,Compatibility,Can partners get on the same brain wave? Answer prompts just with pictures.,4,6,30,6.47292,12,1307,"Card Game, Party Game, Word Game",186.48,5
118402,Maharani,Be the best architect working on the Taj Mahal.,2,4,40,6.55914,8,1746,Abstract Strategy,155.4,5
171226,Starfighter,Two enemy Starcruisers launch swarms of Starfighters in a fierce battle in space.,2,2,30,7.0312,13,1152,"Card Game, Science Fiction",44.36,2
26055,Twilight Imperium (Second Edition),,2,6,240,6.92566,12,804,"Civilization, Negotiation, Political, Science Fiction, Space Exploration, Wargame",310.8,5
3837,Rat-a-Tat Cat,"Draw animal cards, switch and move them around to score as low as possible.",2,6,10,6.186,6,3986,"Animals, Card Game, Children's Game, Memory",33.26,2
1323,Cry Havoc,Man-to-Man combat in 13th Century England.,2,2,240,6.76415,12,1114,"Medieval, Wargame",421.8,5
149787,Perdition's Mouth: Abyssal Rift,"Dungeon crawl with rondels, minimal luck, deep strategy, challenging campaign.",1,6,180,7.89556,10,692,"Fantasy, Horror, Miniatures, Puzzle",355.2,5
232520,Pioneers,"Explore the New World, dropping off settlers and improving your convoy.",2,4,60,7.14611,8,683,American West,168.72,5
162263,Temporum,Change history by any means necessary as you time travel to a perfect world.,2,5,35,6.45601,13,1027,"Age of Reason, Ancient, Card Game, Medieval, Science Fiction",53.28,2
46807,Infinite City,,2,6,45,6.21847,10,1784,"City Building, Science Fiction, Territory Building",142.08,5
4258,Totaler Krieg!,,2,3,360,7.46473,12,640,"Wargame, World War II",257.52,5
247,Gloria Picktoria,,2,5,45,6.37655,10,1835,Card Game,88.8,2
4471,Fist of Dragonstones,Bid gold and silver to recruit assistants and collect the fabled dragonstones.,3,6,45,6.16933,8,2223,"Bluffing, Fantasy, Medieval",310.58,5
123576,Sheepland,"Buy land, build fences, steal sheep!",2,4,30,6.64359,8,937,"Abstract Strategy, Animals, Farming",222.0,5
392,Brawl,A real-time card game of brawling martial artists.,2,7,15,6.38966,10,1983,"Card Game, Fighting, Real-time",37.7,2
136594,Dragon's Hoard,,2,4,45,6.47946,8,1851,"Adventure, Card Game, Fantasy",333.0,5
172971,Crossing,"A simple game of pointing at, claiming, and stealing gems, and also protecting them!",3,6,15,6.62126,6,1035,"Bluffing, Party Game",79.92,2
166158,Dark Tales,Play cards to construct the darkest fairy tale story using character and event cards.,2,4,30,6.61572,14,1376,Card Game,146.3,5
859,Illuminati,Satirical game of the masters who secretly control every group in the world.,2,6,120,6.17526,12,3475,"Card Game, Novel-based, Political",732.6,10
12896,La Bataille des Quatre Bras,Napoleon's last 100 days as Emperor.,1,2,1000,7.95218,12,908,"Napoleonic, Wargame",421.8,5
40107,Soviet Dawn,Solitaire States of Siege(TM) storytelling adventure: Russian Civil War (1918 -1921),1,1,60,7.04241,13,1081,"Civil War, Wargame",355.2,5
2165,Pokémon Trading Card Game,"Pit your favorite Pokémon, use Items, and get help from Pokémon Trainers to win.",2,2,20,6.16381,7,3517,"Card Game, Collectible Components, Fantasy, Fighting, Movies / TV / Radio theme",310.58,5
97803,Penny Arcade: The Game – Gamers vs. Evil,,2,4,30,6.54065,15,1458,"Card Game, Comic Book / Strip, Video Game Theme",199.76,5
115233,Rory's Story Cubes: Voyages,,1,12,20,6.64347,8,2339,"Children's Game, Dice, Educational, Humor, Party Game, Puzzle",44.4,2
4985,Warmaster,,2,99,120,7.10659,12,716,"Book, Fantasy, Miniatures, Wargame",155.4,5
3548,Assault on Hoth: The Empire Strikes Back,The ice planet battle in introductory hex wargame form.,2,2,90,7.00693,12,853,"Movies / TV / Radio theme, Science Fiction, Wargame",732.6,10
4095,Star Munchkin,,3,6,90,6.1348,10,8047,"Card Game, Fighting, Humor, Science Fiction",150.92,5
2535,Valley of the Mammoths,,3,6,180,6.40334,12,1531,"Civilization, Fighting, Prehistoric",168.72,5
37728,Rock the Beat,,4,12,30,6.36114,8,1772,"Action / Dexterity, Humor, Music, Party Game, Real-time",88.58,2
908,Tally Ho!,Hunters and bears hunt each other and ducks are just trying to live in peace!,2,2,30,6.12564,8,3378,Animals,79.88,2
1209,Pax Britannica,"Victorian era multiplayer wargame: empire, diplomacy, and global confrontation.",4,7,300,6.66138,12,1353,"Negotiation, Political, Post-Napoleonic, Wargame",133.2,5
21464,California,Impress your friends and neigbours by arranging the best mansion in the area.,2,5,60,6.26354,10,1792,Economic,90.84,2
6707,Age of Mythology: The Boardgame,"Develop Egyptian, Norse, and Greek nations and battle armies of mythical creatures.",2,4,180,6.14708,10,4488,"Ancient, Civilization, Mythology, Video Game Theme",111.0,5
3464,Melee,Man-to-man fantasy combat with an RPG flair - the basis for The Fantasy Trip!,2,2,15,6.87788,10,957,"Adventure, Fantasy, Fighting, Wargame",399.6,5
23,Divine Right,"Diplomacy, intrigue, and the sweep of epic battles across a magical fantasy land!",2,6,360,7.00396,12,977,"Fantasy, Political, Wargame",1998.0,20
110,Auf Achse,Bid on shipping contracts then pick them up and deliver between cities for payment!,2,6,60,6.26312,8,2062,"Economic, Movies / TV / Radio theme, Transportation",199.8,5
29256,Origins:  How We Became Human,"Guide your piece of humanity over 120,000 years, from first conciousness to modernity",2,5,180,6.82186,0,791,"Civilization, Prehistoric",213.12,5
1821,Grant Takes Command,Grant's 1864 overland campaign from the Wilderness to Cold Harbor.,2,2,120,7.88969,12,758,"American Civil War, Wargame",621.6,10
142084,Kings of Israel,Arise prophets! Save the land from sin before its destruction.,2,4,45,7.40688,14,620,"Ancient, Religious",168.5,5
66424,Dungeon Run,,1,6,60,6.29874,9,1958,"Adventure, Exploration, Fantasy, Miniatures",865.58,10
10174,Bitter Woods (fourth edition),,2,4,240,7.68103,12,615,"Dice, Wargame, World War II",355.2,5
186701,Burger Up,"Buy, flip, and stack ingredients in the race to fulfill orders before other players.",2,4,30,7.02812,9,941,"Card Game, Puzzle",168.54,5
65225,Road Kill Rally,"It's a race to the death...for those on the road, in this carnage strewn calamity!",3,6,90,6.44004,12,1856,"Fighting, Humor, Racing",310.8,5
191538,Leo,Leo needs a haircut! Get him to the barber before the shop closes.,2,5,30,6.77675,6,863,Children's Game,87.87,2
137909,Bugs in the Kitchen,Guide the hexbug to your trap by manipulating a maze of kitchenware.,2,4,20,6.29329,6,2131,"Action / Dexterity, Children's Game, Electronic",92.26,2
6663,Lunar Rails,Draw your railroad on the moon to connect supply to demand and make huge payoffs.,2,6,240,6.86701,10,869,"Economic, Science Fiction, Trains, Transportation",865.8,10
237087,DropMix,Blend popular songs from award-winning artists to create mind-blowing mixes.,1,4,30,7.57428,16,850,"Card Game, Electronic, Music, Party Game, Real-time",150.96,5
229414,Tulip Bubble,Speculate on the price of tulips before the bubble bursts!,3,5,60,7.17439,10,496,"Economic, Renaissance",399.6,5
935,Australian Rails,,2,6,240,6.93313,10,796,"Economic, Trains, Transportation",346.32,5
31545,Pow Wow,Guess the total value of all feathers but you can't see your own feather.,3,8,30,6.64872,0,577,"Bluffing, Deduction, Party Game",222.0,5
7062,Smarty Party!,,3,8,60,6.61274,10,692,"Party Game, Trivia",101.9,5
73538,Pirate Fluxx,Play cards and alter the rules in this ever changing pirate themed card game!,2,6,40,6.20769,8,4933,"Card Game, Pirates",62.16,2
1431,War at Sea (second edition),WWII naval battles in and around the Atlantic condensed into a single gaming session!,2,2,120,6.46072,12,1838,"Nautical, Wargame, World War II",48.84,2
37696,The Stars Are Right,Rearrange the stars to summon demonic entities to rearrange the stars to ...,2,4,55,6.3264,12,1937,"Card Game, Horror, Puzzle",293.04,5
171110,Cosmic Run,,1,4,30,7.22872,8,705,"Dice, Science Fiction",88.8,2
5336,Talisman (third edition),"Explore the land, dethrone the Dragon King and claim the Crown of Command.",2,8,120,6.31505,9,1989,"Adventure, Exploration, Fantasy, Fighting",999.0,10
8147,Maka Bana,Resort building in paradise. Bluff and block your fellow builders to score big!,2,6,60,6.63946,10,897,"Bluffing, Card Game, City Building",222.0,5
133285,Tin Goose,Build an airline empire through the early years of commercial aviation.,3,5,150,7.06641,10,463,"Aviation / Flight, Economic",88.8,2
27385,Alchemist,,2,5,50,6.26057,10,1444,"Economic, Medieval",128.72,5
221769,Bios: Megafauna (Second Edition),Choose your species and adapt or go extinct!,1,4,180,8.08319,12,1736,"Environmental, Prehistoric, Territory Building",199.8,5
233867,Welcome To...,"Design the most appealing 1950s neighborhood, with fences, parks, and swimming pools.",1,100,25,7.75342,10,417,City Building,115.66,5
154428,Trekking the National Parks,Compete in a cross country race to visit the National Parks and collect points.,2,6,60,7.19004,8,645,"Educational, Environmental, Travel",483.96,5
1419,Pylos,,2,2,10,6.30388,8,1869,Abstract Strategy,170.01,5
159632,Strife: Legacy of the Eternals,Match wits against your opponent to see who uses their identical deck better.,2,2,60,6.89438,13,1146,"Card Game, Fantasy",22.2,2
143484,Florenza: The Card Game,,2,4,60,6.92297,14,708,"City Building, Economic, Renaissance",133.2,5
233571,Star Wars: Legion,Epic miniatures battles with Star Wars minis!,2,2,120,8.16964,14,828,"Miniatures, Science Fiction, Wargame",483.74,5
183896,Firefly Fluxx,Fluxx in the Firefly world...Shiny!,2,6,30,6.68036,8,2288,Card Game,239.49,5
911,Empires of the Middle Ages,"Exert politico-economic control of an historical European empire, 771 to 1465 CE.",1,6,360,7.13297,14,931,"Civilization, Economic, Medieval, Political, Wargame",555.0,10
6778,The Settlers of Zarahemla,,2,4,90,6.92765,12,738,"Ancient, Civilization, Religious",421.8,5
1493,1853,A game for engineers who've had enough of the financiers!,3,6,180,6.99854,12,1188,"Economic, Trains, Transportation",443.78,5
32341,Cockroach Salad,Say what you see. Unless that's against the rules right now.,2,6,20,6.15067,6,3231,"Action / Dexterity, Card Game, Humor, Real-time",48.8,2
22245,Times Square,Manage your hand carefully in a tug of war for the king's attention...,2,2,30,6.30744,12,1664,"Card Game, Movies / TV / Radio theme",119.88,5
30932,Lascaux,Press your luck to be the cave man who collects the most of each animal drawing.,3,5,25,6.34747,8,1080,"Animals, Bluffing, Card Game, Prehistoric",146.08,5
24304,Unspeakable Words,The champion of the Cthulhuverse is born from a die-rolling spell-a-thon.,2,6,30,6.25786,10,2181,"Card Game, Horror, Word Game",66.6,2
4214,Stonewall in the Valley,Jackson's 1862 moves against three federal forces in the Shenandoah.,2,2,180,7.62691,12,957,"American Civil War, Wargame",621.6,10
145012,Sultaniya,Build the most amazing palace in the city of Sultaniya to be made Grand Vizier.,2,4,45,6.65394,8,1123,"Arabian, City Building, Puzzle",266.36,5
8166,Anno 1503,Gather up your commodities and sail for new plantations and treasures.,2,4,90,6.30084,10,1964,"City Building, Civilization, Exploration, Video Game Theme",39.96,2
21804,Traditional Card Games,"An assortment of age-old games, played with a traditional deck of cards.",0,0,0,6.54585,0,1248,"Card Game, Game System",39.96,2
1679,Carrier,Cracking solo simulation of WWII in the southwest Pacific circa 1942-1943.,1,1,360,7.3391,12,1141,"Aviation / Flight, Nautical, Wargame, World War II",555.0,10
35935,Day & Night,,2,2,45,6.60478,10,780,"Abstract Strategy, Fantasy",79.92,2
190400,Aventuria: Adventure Card Game,,1,4,180,7.70781,14,674,"Adventure, Card Game, Fantasy, Fighting",244.2,5
128698,Vampire Empire,The blood of innocents will be spilled as vampires seek to infiltrate the castle.,2,2,30,6.75808,10,989,"Bluffing, Card Game, Deduction, Medieval",24.42,2
20782,Siam,Elephants and rhinos race to shove boulders off the map.,2,2,15,6.9792,8,676,"Abstract Strategy, Animals",124.28,5
98085,Seven Dragons,"Collect a set of seven dragons, using secret goals and action cards to win the game!",2,5,20,6.27417,8,2537,"Abstract Strategy, Card Game, Fantasy",53.28,2
213492,Pyramids,,2,5,30,6.87272,10,793,"Ancient, Card Game",53.28,2
142555,The Lord of the Rings: The Two Towers Deck-Building Game,Stave off the horrors of the Uruk-Hai while the walls of Helm’s Deep crumble.,2,5,45,6.89198,15,1255,"Card Game, Fantasy, Movies / TV / Radio theme, Novel-based",399.6,5
31920,Munchkin Booty,,3,6,90,6.28133,10,3981,"Card Game, Fighting, Humor, Pirates",79.88,2
207016,Flick 'em Up!: Dead of Winter,Players fight zombies in a dexterity game that has you using tools in various ways.,1,10,45,7.11963,8,1332,Action / Dexterity,291.66,5
61484,Zombie State: Diplomacy of the Dead,The dead walk. What kind of leader are you? Develop tech? Build an economy? Nuke?,2,5,180,6.5073,13,1157,"Industry / Manufacturing, Medical, Zombies",39.96,2
210900,Topiary,Build together a luxuriant topiary. Keep the best viewpoints for yourself.,2,4,30,6.95514,10,672,"Abstract Strategy, Card Game, Puzzle, Territory Building",221.78,5
